X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,FID
-76.1105084310656,43.0556316106956,283             ,SNOW & ICE,2017/03/13 23:46:42+00,2017/03/13 23:46:42+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1105084310656,43.0556316106956,8828
-76.1109889312031,43.0553744106297,268             ,SNOW & ICE,2017/03/13 23:46:45+00,2017/03/13 23:46:45+00,1241 CANAL ST SYRACUSE 13210                      ,    Stop Moving,-76.1109889312031,43.0553744106298,8829
-76.1105476310839,43.0557087107083,283             ,SNOW & ICE,2017/03/13 23:46:51+00,2017/03/13 23:46:52+00,1824 EB I 690 SYRACUSE 13210                      ,    Plow Down,-76.1105476310839,43.0557087107083,8830
-76.110630131058,43.0549766105705,210             ,SNOW & ICE,2017/03/13 23:46:55+00,2017/03/13 23:46:55+00,1242 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.110630131058,43.0549766105705,8831
-76.1116399314064,43.0552639105843,179             ,SNOW & ICE,2017/03/13 23:46:55+00,2017/03/13 23:46:56+00,1237 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1116399314064,43.0552639105843,8832
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:28:15+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.106515929743,43.0552566107811,8833
-76.1070042299526,43.0559677108928,268             ,SNOW & ICE,2017/03/13 23:28:18+00,2017/03/13 11:16:18+00,46 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,    ,-76.1070042299526,43.0559677108928,8834
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 23:28:18+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8835
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:28:30+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.106515929743,43.0552566107811,8836
-76.1070369298896,43.0549442107035,286             ,SNOW & ICE,2017/03/13 23:28:32+00,2017/03/13 23:28:32+00,1275 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1070369298896,43.0549442107035,8837
-76.1078992301965,43.0553197107392,263             ,SNOW & ICE,2017/03/13 23:28:37+00,2017/03/13 10:02:45+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1078992301964,43.0553197107392,8838
-76.1073672300174,43.0552309107434,261             ,SNOW & ICE,2017/03/13 23:28:39+00,2017/03/13 05:40:20+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073672300174,43.0552309107434,8839
-76.1090032305041,43.0546159105672,266             ,SNOW & ICE,2017/03/13 23:28:44+00,2017/03/13 10:45:04+00,1258 CANAL ST SYRACUSE 13210                      ,    ,-76.1090032305041,43.0546159105672,8840
-76.1073656300316,43.0554361107812,210             ,SNOW & ICE,2017/03/13 23:28:49+00,2017/03/13 11:07:07+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073656300316,43.0554361107812,8841
-76.1084932304036,43.0555191107528,179             ,SNOW & ICE,2017/03/13 23:28:51+00,2017/03/13 06:58:48+00,                                                  ,    ,-76.1084932304036,43.0555191107528,8842
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:28:56+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8843
-76.1079709302071,43.0551447107043,285             ,SNOW & ICE,2017/03/13 23:28:58+00,2017/03/13 06:48:23+00,1267 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.1079709302071,43.0551447107043,8844
-76.1079699302677,43.0559916108599,286             ,SNOW & ICE,2017/03/13 23:28:58+00,2017/03/13 23:28:58+00,                                                  ,    ,-76.1079699302677,43.0559916108599,8845
-76.1083231303656,43.0557589108035,262             ,SNOW & ICE,2017/03/13 23:28:58+00,2017/03/13 10:19:14+00,                                                  ,    ,-76.1083231303656,43.0557589108035,8846
-76.108232430352,43.0559789108474,286             ,SNOW & ICE,2017/03/13 23:29:04+00,2017/03/13 23:29:04+00,                                                  ,    Stop Moving,-76.108232430352,43.0559789108474,8847
-76.107074629928,43.055308410769,216             ,SNOW & ICE,2017/03/13 23:29:04+00,2017/03/13 12:44:37+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.107074629928,43.055308410769,8848
-76.1070502299211,43.0553232107726,178             ,SNOW & ICE,2017/03/13 23:29:05+00,2017/03/13 16:19:22+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1070502299212,43.0553232107726,8849
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:29:06+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.106515929743,43.0552566107811,8850
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:29:06+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    ,-76.1082229302808,43.0550317106737,8851
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:29:12+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8852
-76.1071792299696,43.0554147107844,182             ,SNOW & ICE,2017/03/13 23:29:16+00,2017/03/13 16:37:21+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1071792299696,43.0554147107844,8853
-76.1071792299696,43.0554147107844,182             ,SNOW & ICE,2017/03/13 23:29:18+00,2017/03/13 16:37:21+00,1275 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.1071792299696,43.0554147107844,8854
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 23:29:18+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8855
-76.1070042299526,43.0559677108928,268             ,SNOW & ICE,2017/03/13 23:29:18+00,2017/03/13 11:16:18+00,46 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,    ,-76.1070042299526,43.0559677108928,8856
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:29:33+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.106515929743,43.0552566107811,8857
-76.1078992301965,43.0553197107392,263             ,SNOW & ICE,2017/03/13 23:29:37+00,2017/03/13 10:02:45+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1078992301964,43.0553197107392,8858
-76.1073672300174,43.0552309107434,261             ,SNOW & ICE,2017/03/13 23:29:39+00,2017/03/13 05:40:20+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073672300174,43.0552309107434,8859
-76.1090032305041,43.0546159105672,266             ,SNOW & ICE,2017/03/13 23:29:44+00,2017/03/13 10:45:04+00,1258 CANAL ST SYRACUSE 13210                      ,    ,-76.1090032305041,43.0546159105672,8860
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:29:45+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.106515929743,43.0552566107811,8861
-76.1090032305041,43.0546159105672,266             ,SNOW & ICE,2017/03/13 23:29:48+00,2017/03/13 10:45:04+00,1258 CANAL ST SYRACUSE 13210                      ,    Plow Up,-76.1090032305041,43.0546159105672,8862
-76.1073656300316,43.0554361107812,210             ,SNOW & ICE,2017/03/13 23:29:49+00,2017/03/13 11:07:07+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073656300316,43.0554361107812,8863
-76.1084932304036,43.0555191107528,179             ,SNOW & ICE,2017/03/13 23:29:51+00,2017/03/13 06:58:48+00,                                                  ,    ,-76.1084932304036,43.0555191107528,8864
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:29:56+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8865
-76.1090032305041,43.0546159105672,266             ,SNOW & ICE,2017/03/13 23:29:58+00,2017/03/13 10:45:04+00,1258 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1090032305041,43.0546159105672,8866
-76.110375630963,43.0548031105485,285             ,SNOW & ICE,2017/03/13 23:29:58+00,2017/03/13 23:29:58+00,1244 CANAL ST SYRACUSE 13210                      ,    ,-76.110375630963,43.0548031105485,8867
-76.1083231303656,43.0557589108035,262             ,SNOW & ICE,2017/03/13 23:29:58+00,2017/03/13 10:19:14+00,                                                  ,    ,-76.1083231303656,43.0557589108035,8868
-76.108449230416,43.0558906108228,286             ,SNOW & ICE,2017/03/13 23:30:03+00,2017/03/13 23:30:03+00,                                                  ,    ,-76.108449230416,43.0558906108228,8869
-76.107074629928,43.055308410769,216             ,SNOW & ICE,2017/03/13 23:30:04+00,2017/03/13 12:44:37+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.107074629928,43.055308410769,8870
-76.1070502299211,43.0553232107726,178             ,SNOW & ICE,2017/03/13 23:30:05+00,2017/03/13 16:19:22+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1070502299212,43.0553232107726,8871
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:30:06+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    ,-76.1082229302808,43.0550317106737,8872
-76.1103586309603,43.0548429105564,285             ,SNOW & ICE,2017/03/13 23:30:10+00,2017/03/13 23:30:10+00,1244 CANAL ST SYRACUSE 13210                      ,    Plow Up,-76.1103586309603,43.0548429105564,8873
-76.1084527304074,43.0557549107978,286             ,SNOW & ICE,2017/03/13 23:30:10+00,2017/03/13 23:30:10+00,                                                  ,    Start Moving,-76.1084527304074,43.0557549107978,8874
-76.1103594309609,43.0548472105572,285             ,SNOW & ICE,2017/03/13 23:30:11+00,2017/03/13 23:30:11+00,1244 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.1103594309609,43.0548472105572,8875
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:30:12+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8876
-76.1083531303714,43.0557039107922,286             ,SNOW & ICE,2017/03/13 23:30:13+00,2017/03/13 23:30:14+00,                                                  ,    ,-76.1083531303714,43.0557039107922,8877
-76.1084432304029,43.0557359107946,286             ,SNOW & ICE,2017/03/13 23:30:17+00,2017/03/13 23:30:17+00,                                                  ,    ,-76.1084432304029,43.0557359107946,8878
-76.1071792299696,43.0554147107844,182             ,SNOW & ICE,2017/03/13 23:30:18+00,2017/03/13 16:37:21+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1071792299696,43.0554147107844,8879
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 23:30:18+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8880
-76.1070042299526,43.0559677108928,268             ,SNOW & ICE,2017/03/13 23:30:18+00,2017/03/13 11:16:18+00,46 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,    ,-76.1070042299526,43.0559677108928,8881
-76.1087874305194,43.0558016107934,286             ,SNOW & ICE,2017/03/13 23:30:26+00,2017/03/13 23:30:26+00,                                                  ,    Plow Down,-76.1087874305194,43.0558016107934,8882
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 23:30:30+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    Plow Up,-76.1086117303663,43.0544659105547,8883
-76.1083231303656,43.0557589108035,262             ,SNOW & ICE,2017/03/13 23:30:31+00,2017/03/13 10:19:14+00,                                                  ,    Plow Up,-76.1083231303656,43.0557589108035,8884
-76.1089822305769,43.0557232107714,286             ,SNOW & ICE,2017/03/13 23:30:33+00,2017/03/13 23:30:33+00,1200 CANAL ST                                     ,    Spreader Off,-76.1089822305769,43.0557232107714,8885
-76.1091179306177,43.055678410758,286             ,SNOW & ICE,2017/03/13 23:30:35+00,2017/03/13 23:30:35+00,1200 CANAL ST                                     ,    Stop Moving,-76.1091179306177,43.055678410758,8886
-76.1078992301965,43.0553197107392,263             ,SNOW & ICE,2017/03/13 23:30:37+00,2017/03/13 10:02:45+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1078992301964,43.0553197107392,8887
-76.1083231303656,43.0557589108035,262             ,SNOW & ICE,2017/03/13 23:30:41+00,2017/03/13 10:19:14+00,                                                  ,    Plow Down,-76.1083231303656,43.0557589108035,8888
-76.1091467306302,43.0557216107648,286             ,SNOW & ICE,2017/03/13 23:30:43+00,2017/03/13 23:30:43+00,1200 CANAL ST                                     ,    Spreader On,-76.1091467306302,43.0557216107648,8889
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:30:45+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    ,-76.106515929743,43.0552566107811,8890
-76.1073656300316,43.0554361107812,210             ,SNOW & ICE,2017/03/13 23:30:49+00,2017/03/13 11:07:07+00,1273 CANAL ST SYRACUSE 13210                      ,    ,-76.1073656300316,43.0554361107812,8891
-76.1099541308994,43.0558214107519,286             ,SNOW & ICE,2017/03/13 23:30:50+00,2017/03/13 23:30:50+00,1200 CANAL ST                                     ,    Start Moving,-76.1099541308994,43.0558214107519,8892
-76.1084932304036,43.0555191107528,179             ,SNOW & ICE,2017/03/13 23:30:51+00,2017/03/13 06:58:48+00,                                                  ,    ,-76.1084932304036,43.0555191107528,8893
-76.1089341305782,43.0559582108165,267             ,SNOW & ICE,2017/03/13 23:30:54+00,2017/03/13 09:51:34+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089341305782,43.0559582108165,8894
-76.1089341305782,43.0559582108165,267             ,SNOW & ICE,2017/03/13 23:30:56+00,2017/03/13 09:51:34+00,1832 EB I 690 SYRACUSE 13210                      ,    Ignition On,-76.1089341305782,43.0559582108165,8895
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:30:56+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8896
-76.1090032305041,43.0546159105672,266             ,SNOW & ICE,2017/03/13 23:30:57+00,2017/03/13 10:45:04+00,1258 CANAL ST SYRACUSE 13210                      ,    ,-76.1090032305041,43.0546159105672,8897
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:30:57+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.106515929743,43.0552566107811,8898
-76.1098897308918,43.0560059107883,286             ,SNOW & ICE,2017/03/13 23:30:59+00,2017/03/13 23:31:00+00,1828 EB I 690 SYRACUSE 13210                      ,    Stop Moving,-76.1098897308918,43.0560059107883,8899
-76.107074629928,43.055308410769,216             ,SNOW & ICE,2017/03/13 23:31:04+00,2017/03/13 12:44:37+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.107074629928,43.055308410769,8900
-76.1070502299211,43.0553232107726,178             ,SNOW & ICE,2017/03/13 23:31:05+00,2017/03/13 16:19:22+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1070502299212,43.0553232107726,8901
-76.1064251296925,43.0549654107311,266             ,SNOW & ICE,2017/03/13 23:31:05+00,2017/03/13 23:31:05+00,1279 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1064251296925,43.0549654107311,8902
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:31:06+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    ,-76.1082229302808,43.0550317106737,8903
-76.1092862306613,43.055523710723,286             ,SNOW & ICE,2017/03/13 23:31:07+00,2017/03/13 23:31:07+00,1200 CANAL ST                                     ,    ,-76.1092862306613,43.055523710723,8904
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:31:08+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1082229302808,43.0550317106737,8905
-76.1103681309635,43.0548442105563,285             ,SNOW & ICE,2017/03/13 23:31:11+00,2017/03/13 23:31:11+00,1244 CANAL ST SYRACUSE 13210                      ,    ,-76.1103681309635,43.0548442105563,8906
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:31:12+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8907
-76.1070042299526,43.0559677108928,268             ,SNOW & ICE,2017/03/13 23:31:18+00,2017/03/13 11:16:18+00,46 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,    ,-76.1070042299526,43.0559677108928,8908
-76.1072019299682,43.0552926107612,182             ,SNOW & ICE,2017/03/13 23:31:18+00,2017/03/13 23:31:19+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1072019299682,43.0552926107612,8909
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:31:20+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1082229302808,43.0550317106737,8910
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:31:26+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.106515929743,43.0552566107811,8911
